Gene1,Gene2,PartialCorr_Normal,PartialCorr_Tumor,Difference
DVL2,CEBPA,-0.0,0.0,0.0
DVL2,RASSF5,-0.0,-0.0,0.0
DVL2,NCOA4,-0.0,-0.0,0.0
DVL2,IKBKG,-0.0,-0.0,0.0
CREBBP,ITGA3,-0.0,-0.020423887639002773,-0.020423887639002773
CREBBP,ITGA2B,-0.0,-0.0,0.0
CREBBP,RALA,-0.0,-0.0,0.0
CREBBP,MGST1,-0.0,-0.0,0.0
CREBBP,IGF1,-0.0,-0.0,0.0
CREBBP,RALBP1,0.0,0.0,0.0
CREBBP,HGF,-0.0,-0.0,0.0
CREBBP,FAS,-0.0,-0.0,0.0
CREBBP,IFNGR1,-0.0,-0.0,0.0
CREBBP,BAK1,0.0,-0.0,-0.0
CREBBP,DAPK2,-0.0,-0.0,0.0
CREBBP,FLT4,-0.0,-0.0,0.0
CREBBP,CDH1,0.0,0.0,0.0
CREBBP,CTNNA1,0.0,0.0,0.0
CREBBP,TPR,0.0,0.0,0.0
CREBBP,KITLG,-0.0,-0.0,0.0
CREBBP,LAMC3,-0.0,-0.0,0.0
CREBBP,MAPK9,-0.0,-0.0,0.0
CREBBP,RAD51,0.0,0.0,0.0
CREBBP,PIK3CB,-0.0,-0.0,0.0
CREBBP,LAMA3,-0.0,-0.0,0.0
CREBBP,CUL1,0.0,0.0,0.0
CREBBP,TRAF1,0.0,-0.0,-0.0
CREBBP,LAMC2,0.0,-0.0,-0.0
CREBBP,CASP8,-0.0,-0.0,0.0
CREBBP,GNAI3,0.0,0.0,0.0
CREBBP,SPI1,-0.0,-0.0,0.0
CREBBP,FGFR2,0.0,0.0,0.0
CREBBP,RHOA,-0.0,-0.0,0.0
CREBBP,ROCK1,-0.0,-0.0,0.0
CREBBP,RASSF1,-0.0,-0.0,0.0
CREBBP,GNB5,-0.0,-0.0,0.0
CREBBP,CDC42,-0.0,-0.0,0.0
CREBBP,PRKACA,-0.0,-0.0,0.0
CREBBP,PTGS2,0.0,-0.0,-0.0
CREBBP,GLI2,0.0,0.0,0.0
CREBBP,NOTCH3,0.0,0.0,0.0
CREBBP,PLD1,0.0,0.0,0.0
CREBBP,MLH1,0.0,0.0,0.0
CREBBP,TRAF4,0.0,0.004409395896598136,0.004409395896598136
CREBBP,ARHGEF1,-0.0,-0.0,0.0
CREBBP,NFKB2,0.0,-0.0,-0.0
CREBBP,FGFR1,-0.0,-0.0,0.0
CREBBP,ARAF,-0.0,-0.0,0.0
CREBBP,GNB1,-0.0,-0.0,0.0
CREBBP,RUNX1T1,-0.0,-0.0,0.0
CREBBP,KEAP1,0.0,0.0,0.0
CREBBP,HSP90AA1,0.0,0.06055949343071436,0.06055949343071436
CREBBP,COL4A4,-0.0,-0.0,0.0
CREBBP,TRAF5,0.0,-0.0,-0.0
CREBBP,GSK3B,0.0,0.0,0.0
CREBBP,NCOA1,0.0,0.0,0.0
CREBBP,MECOM,0.0,-0.0,-0.0
CREBBP,WNT11,-0.0,-0.0,0.0
CREBBP,MGST2,-0.0,-0.0,0.0
CREBBP,BAX,-0.0,0.0,0.0
CREBBP,MMP2,0.0,-0.0,-0.0
CREBBP,GNAS,-0.0,-0.0,0.0
CREBBP,GNA11,-0.0,-0.0,0.0
CREBBP,BIRC5,0.0,0.0,0.0
CREBBP,LAMB1,0.0,-0.0,-0.0
CREBBP,ITGA6,0.0,0.0,0.0
CREBBP,FH,-0.0,0.0,0.0
CREBBP,TGFB2,-0.0,-0.0,0.0
CREBBP,MSH2,0.0,0.03416907569437305,0.03416907569437305
CREBBP,HSP90AB1,0.0,0.0,0.0
CREBBP,JAK2,-0.0,-0.0,0.0
CREBBP,ABL1,-0.0,-0.0,0.0
CREBBP,MAPK1,-0.0,-0.006054941966501322,-0.006054941966501322
CREBBP,HMOX1,-0.0,-0.0,0.0
CREBBP,RBX1,0.0,0.0,0.0
CREBBP,EP300,0.0,0.008667297989843274,0.008667297989843274
CREBBP,SOS2,-0.0,-0.0,0.0
CREBBP,HIF1A,0.0,0.0,0.0
CREBBP,RPS6KA5,0.0,0.0,0.0
CREBBP,NFKBIA,-0.0,-0.0,0.0
CREBBP,MMP9,-0.0,-0.0,0.0
CREBBP,STK4,-0.0,-0.0,0.0
CREBBP,PLCB4,-0.0,-0.0,0.0
CREBBP,JAG1,0.0,-0.0,-0.0
CREBBP,LAMA1,0.0,0.0,0.0
CREBBP,XIAP,0.0,-0.0,-0.0
CREBBP,MAPK3,-0.0,-0.0,0.0
CREBBP,AXIN1,0.0,0.0,0.0
CREBBP,ELOB,0.0,0.0,0.0
CREBBP,IKBKB,-0.0,-0.0,0.0
CREBBP,TGFB1,-0.0,-0.06741843804026705,-0.06741843804026705
CREBBP,JAK3,0.0,0.0,0.0
CREBBP,CDK6,0.0,0.0,0.0
CREBBP,MET,0.0,-0.0,-0.0
CREBBP,WNT2,-0.0,-0.0,0.0
CREBBP,GLI3,0.0,0.0,0.0
CREBBP,DVL1,-0.0,-0.0,0.0
CREBBP,CXCL12,-0.0,-0.0,0.0
CREBBP,MAPK8,0.0,0.0,0.0
CREBBP,SUFU,-0.0,-0.0,0.0
CREBBP,CCDC6,0.0,0.0,0.0
CREBBP,CUL2,-0.0,0.0,0.0
CREBBP,RPS6KB1,0.0,0.0,0.0
CREBBP,NFKB1,-0.0,-0.0,0.0
CREBBP,MAPK10,-0.0,-0.0,0.0
CREBBP,ZBTB16,-0.0,-0.0,0.0
CREBBP,CCND1,-0.0,-0.0,0.0
CREBBP,BIRC2,0.0,-0.0,-0.0
CREBBP,CBL,-0.0,-0.0,0.0
CREBBP,CDKN1B,-0.0,-0.0,0.0
CREBBP,E2F3,0.0,0.0,0.0
CREBBP,VEGFA,0.0,0.0,0.0
CREBBP,LAMA4,-0.0,-0.0,0.0
CREBBP,MSH3,0.0,0.0,0.0
CREBBP,SKP1,-0.0,0.0,0.0
CREBBP,FGF1,-0.0,-0.0,0.0
CREBBP,PDGFRB,-0.0,-0.0,0.0
CREBBP,KNG1,-0.0,-0.0,0.0
CREBBP,WNT5A,0.0,0.0,0.0
CREBBP,HES1,0.0,0.0,0.0
CREBBP,GNAI2,-0.0,-0.0,0.0
CREBBP,TFG,0.0,-0.0,-0.0
CREBBP,GNB4,-0.0,-0.015365487517775611,-0.015365487517775611
CREBBP,FN1,0.0,-0.0,-0.0
CREBBP,STAT1,0.0,0.0,0.0
CREBBP,SOS1,0.0,0.0,0.0
CREBBP,MSH6,0.0,0.01785281165769068,0.01785281165769068
CREBBP,HDAC1,0.0,0.06017737134410424,0.06017737134410424
CREBBP,ZBTB17,0.0,0.0,0.0
CREBBP,SLC2A1,0.0,-0.0,-0.0
CREBBP,TGFB3,0.0,0.0,0.0
CREBBP,GNA13,-0.0,-0.0,0.0
CREBBP,APAF1,-0.0,-0.0,0.0
CREBBP,ADCY7,-0.0,-0.0,0.0
CREBBP,PIK3CA,0.0,0.0,0.0
CREBBP,CXCR4,0.0,0.0,0.0
CREBBP,POLK,-0.0,-0.0,0.0
CREBBP,CDK2,0.0,0.0,0.0
CREBBP,CKS2,-0.0,0.0,0.0
CREBBP,NCOA3,0.0,0.0,0.0
CREBBP,CDKN1A,-0.0,-0.0,0.0
CREBBP,BMP2,-0.0,-0.0,0.0
CREBBP,MAX,0.0,0.0,0.0
CREBBP,STAT5A,-0.0,-0.0,0.0
CREBBP,ELK1,-0.0,0.0,0.0
CREBBP,MAP2K2,0.0,0.0,0.0
CREBBP,TRAF2,0.0,0.0,0.0
CREBBP,GNG11,-0.0,-0.0,0.0
CREBBP,GNAI1,-0.0,-0.0,0.0
CREBBP,RAC2,-0.0,-0.0,0.0
CREBBP,PLD2,-0.0,-0.0,0.0
CREBBP,LAMA5,-0.0,-0.0,0.0
CREBBP,TRAF3,0.0,0.0,0.0
CREBBP,IL13RA1,-0.0,-0.0,0.0
CREBBP,RARA,-0.0,0.0,0.0
CREBBP,RAF1,-0.0,0.0,0.0
CREBBP,ARHGEF11,-0.0,-0.0,0.0
CREBBP,CASP9,-0.0,0.0,0.0
CREBBP,GSTT2B,-0.0,-0.0,0.0
CREBBP,GSTM1,-0.0,0.0,0.0
CREBBP,GSTM5,-0.0,-0.0,0.0
CREBBP,GSTM3,-0.0,0.0,0.0
CREBBP,WNT2B,-0.0,0.0,0.0
CREBBP,ROCK2,-0.0,-0.0,0.0
CREBBP,IL6ST,-0.0,-0.0,0.0
CREBBP,DDB2,0.0,0.0,0.0
CREBBP,PDGFRA,-0.0,-0.0,0.0
CREBBP,COL4A2,-0.0,-0.0,0.0
CREBBP,ETS1,-0.0,-0.0,0.0
CREBBP,APC,-0.0,-0.0,0.0
CREBBP,CDK4,0.0,0.0,0.0
CREBBP,AGT,-0.0,-0.0,0.0
CREBBP,EGLN1,0.0,0.0,0.0
CREBBP,LAMC1,-0.0,-0.0,0.0
CREBBP,RAC1,-0.0,-0.0,0.0
CREBBP,PLCB2,-0.0,-0.0,0.0
CREBBP,ADCY3,0.0,0.0,0.0
CREBBP,STAT4,-0.0,-0.0,0.0
CREBBP,ITGAV,0.0,-0.0,-0.0
CREBBP,FGF2,-0.0,-0.0,0.0
CREBBP,LEF1,0.0,0.0,0.0
CREBBP,BRCA2,-0.0,-0.0,0.0
CREBBP,RB1,0.0,0.0,0.0
CREBBP,IGF1R,0.0,0.0,0.0
CREBBP,PML,0.0,-0.0,-0.0
CREBBP,TP53,0.0,0.0,0.0
CREBBP,SMAD4,-0.0,0.0,0.0
CREBBP,AKT1,-0.0,-0.0,0.0
CREBBP,PRKACB,-0.0,-0.0,0.0
CREBBP,MGST3,-0.0,-0.0,0.0
CREBBP,TPM3,-0.0,-0.0,0.0
CREBBP,EML4,0.0,0.0,0.0
CREBBP,RALB,-0.0,-0.0,0.0
CREBBP,CAMK2D,-0.0,-0.0,0.0
CREBBP,CCNA2,0.0,0.0,0.0
CREBBP,SKP2,0.0,0.0,0.0
CREBBP,PIK3R1,-0.0,-0.0,0.0
CREBBP,GNA12,-0.0,-0.0,0.0
CREBBP,EGFR,0.0,-0.0,-0.0
CREBBP,CDKN2B,-0.0,-0.0,0.0
CREBBP,CDKN2A,0.0,0.0,0.0
CREBBP,NOTCH1,0.0,-0.0,-0.0
CREBBP,CAMK2G,-0.0,-0.0,0.0
CREBBP,GSTO1,-0.0,-0.0,0.0
CREBBP,PLCB3,-0.0,0.0,0.0
CREBBP,ITGB1,-0.0,-0.0,0.0
CREBBP,VEGFC,0.0,-0.0,-0.0
CREBBP,FOXO1,0.0,-0.0,-0.0
CREBBP,BCL2L11,0.0,0.0,0.0
CREBBP,PRKCA,-0.0,-0.0,0.0
CREBBP,ELOC,0.0,0.0,0.0
CREBBP,FZD7,0.0,0.0,0.0
CREBBP,GNAQ,-0.0,-0.0,0.0
CREBBP,FZD1,0.0,0.0,0.0
CREBBP,KIT,-0.0,-0.0,0.0
CREBBP,APPL1,-0.0,-0.0,0.0
CREBBP,BRAF,-0.0,0.0,0.0
CREBBP,RUNX1,0.0,0.0,0.0
CREBBP,CTBP1,-0.0,-0.0,0.0
CREBBP,DVL3,0.0,0.0,0.0
CREBBP,ADCY9,-0.0,-0.0,0.0
CREBBP,JAK1,-0.0,-0.0,0.0
CREBBP,TGFBR2,-0.0,-0.0,0.0
CREBBP,ITGA2,0.0,-0.0,-0.0
CREBBP,CASP3,0.0,0.0,0.0
CREBBP,FZD6,0.0,0.0,0.0
CREBBP,VEGFD,-0.0,-0.0,0.0
CREBBP,CASP7,0.0,-0.0,-0.0
CREBBP,PRKCB,-0.0,-0.0,0.0
CREBBP,HSP90B1,0.0,0.0,0.0
CREBBP,KIF7,0.0,0.0,0.0
CREBBP,STAT6,-0.0,-0.0,0.0
CREBBP,SMAD3,0.0,0.0,0.0
CREBBP,CRK,-0.0,-0.0,0.0
CREBBP,DAPK3,-0.0,-0.0,0.0
CREBBP,CTNNB1,-0.0,0.0,0.0
CREBBP,FADD,0.0,0.0,0.0
CREBBP,STAT3,0.0,-0.0,-0.0
CREBBP,IL7R,-0.0,-0.0,0.0
CREBBP,GSTM4,0.0,0.0,0.0
CREBBP,COL4A3,-0.0,-0.0,0.0
CREBBP,MAP2K1,0.0,-0.0,-0.0
CREBBP,PTK2,-0.0,-0.0,0.0
CREBBP,RAC3,0.0,0.0,0.0
CREBBP,FOS,-0.0,-0.0,0.0
CREBBP,STAT2,0.0,-0.0,-0.0
CREBBP,GSTA4,0.0,0.0,0.0
CREBBP,BCL2L1,-0.0,0.0,0.0
CREBBP,PIK3CD,-0.0,-0.0,0.0
CREBBP,RASGRP4,-0.0,-0.0,0.0
CREBBP,BCL2,-0.0,0.0,0.0
CREBBP,PTEN,-0.0,-0.0,0.0
CREBBP,LAMB2,-0.0,-0.0,0.0
CREBBP,GNB2,-0.0,-0.0,0.0
CREBBP,GNG12,-0.0,-0.0,0.0
CREBBP,RELA,0.0,0.0,0.0
CREBBP,CKS1B,0.0,0.0,0.0
CREBBP,STAT5B,-0.0,-0.0,0.0
CREBBP,JUP,0.0,0.0,0.0
CREBBP,GNG5,-0.0,-0.0,0.0
CREBBP,ADCY6,-0.0,-0.0,0.0
CREBBP,CTBP2,0.0,0.0,0.0
CREBBP,TRAF6,0.0,-0.0,-0.0
CREBBP,SMAD2,0.0,0.0,0.0
CREBBP,RPS6KB2,0.0,0.0,0.0
CREBBP,GNG7,-0.0,-0.0,0.0
CREBBP,FZD8,-0.0,-0.0,0.0
CREBBP,JUN,-0.0,-0.0,0.0
CREBBP,GRB2,0.0,-0.0,-0.0
CREBBP,CALML3,0.0,0.0,0.0
CREBBP,CALML5,0.0,0.0,0.0
CREBBP,F2,-0.0,-0.0,0.0
CREBBP,CSF1R,-0.0,-0.0,0.0
CREBBP,PLCB1,-0.0,-0.0,0.0
CREBBP,TXNRD2,-0.0,-0.0,0.0
CREBBP,JAG2,0.0,0.0,0.0
CREBBP,IL3RA,-0.0,-0.0,0.0
CREBBP,SP1,0.0,0.0,0.0
CREBBP,RXRA,-0.0,-0.0,0.0
CREBBP,GNG2,-0.0,-0.0,0.0
CREBBP,BCR,0.0,-0.0,-0.0
CREBBP,MITF,-0.0,-0.0,0.0
CREBBP,COL4A1,-0.0,-0.0,0.0
CREBBP,WNT7B,0.0,-0.0,-0.0
CREBBP,COL4A5,-0.0,-0.0,0.0
CREBBP,LAMA2,0.0,-0.0,-0.0
CREBBP,HDAC2,0.0,0.11468496865435905,0.11468496865435905
CREBBP,MMP1,0.0,-0.0,-0.0
CREBBP,DAPK1,-0.0,-0.0,0.0
CREBBP,LAMB3,0.0,-0.0,-0.0
CREBBP,ARHGEF12,-0.0,-0.0,0.0
CREBBP,TXNRD3,-0.0,0.0,0.0
CREBBP,PLCG2,0.0,-0.0,-0.0
CREBBP,LPAR1,0.0,0.0,0.0
CREBBP,CSF2RA,-0.0,-0.0,0.0
CREBBP,TXNRD1,-0.0,0.0,0.0
CREBBP,MTOR,-0.0,-0.0,0.0
CREBBP,RXRB,0.0,0.05831842739366733,0.05831842739366733
CREBBP,NRAS,0.0,0.0,0.0
CREBBP,GSTM2,-0.0,0.0,0.0
CREBBP,GNG10,-0.0,-0.0,0.0
CREBBP,CEBPA,0.0,0.0,0.0
CREBBP,RASSF5,-0.0,-0.0,0.0
CREBBP,NCOA4,-0.0,-0.0,0.0
CREBBP,IKBKG,-0.0,-0.0,0.0
ITGA3,ITGA2B,0.0025312906731809292,0.0317917246200335,0.029260433946852567
ITGA3,RALA,0.05606341553078097,0.0,-0.05606341553078097
ITGA3,MGST1,0.0,0.0,0.0
ITGA3,IGF1,0.0,0.0,0.0
ITGA3,RALBP1,-0.0,-0.0,0.0
ITGA3,HGF,0.0,0.0,0.0
ITGA3,FAS,0.0,0.0,0.0
ITGA3,IFNGR1,0.0,0.028404442709949903,0.028404442709949903
ITGA3,BAK1,-0.0,-0.0,0.0
ITGA3,DAPK2,0.032122562776160275,0.0,-0.032122562776160275
ITGA3,FLT4,0.0,0.0,0.0
ITGA3,CDH1,-0.0,-0.0,0.0
ITGA3,CTNNA1,0.0,0.0,0.0
ITGA3,TPR,-0.0,-0.04937423594977263,-0.04937423594977263
ITGA3,KITLG,0.0,0.0,0.0
ITGA3,LAMC3,0.0,0.0,0.0
ITGA3,MAPK9,0.0,0.0,0.0
ITGA3,RAD51,-0.0,-0.0,0.0
ITGA3,PIK3CB,0.0,-0.0,-0.0
ITGA3,LAMA3,0.0,0.07168847340194523,0.07168847340194523
ITGA3,CUL1,-0.0,-0.021784382601644146,-0.021784382601644146
ITGA3,TRAF1,-0.0,-0.0,0.0
ITGA3,LAMC2,-0.0,0.0,0.0
ITGA3,CASP8,-0.0,0.0,0.0
ITGA3,GNAI3,-0.0,-0.0,0.0
ITGA3,SPI1,0.0,0.0,0.0
ITGA3,FGFR2,-0.0,-0.0,0.0
ITGA3,RHOA,0.0,0.0,0.0
ITGA3,ROCK1,0.0,0.0,0.0
ITGA3,RASSF1,0.0,0.0,0.0
ITGA3,GNB5,0.0,0.0,0.0
ITGA3,CDC42,0.0,0.0,0.0
ITGA3,PRKACA,0.0,0.0,0.0
ITGA3,PTGS2,-0.0,0.0,0.0
ITGA3,GLI2,-0.0,-0.0,0.0
ITGA3,NOTCH3,-0.0,-0.0,0.0
ITGA3,PLD1,-0.0,-0.0,0.0
ITGA3,MLH1,-0.0,-0.0,0.0
ITGA3,TRAF4,-0.0,-0.0,0.0
ITGA3,ARHGEF1,0.0,0.0,0.0
ITGA3,NFKB2,-0.0,-0.0,0.0
ITGA3,FGFR1,0.0,0.0,0.0
ITGA3,ARAF,0.0,0.0,0.0
ITGA3,GNB1,0.0,0.0,0.0
ITGA3,RUNX1T1,0.0,0.0,0.0
ITGA3,KEAP1,-0.0,-0.0,0.0
ITGA3,HSP90AA1,-0.0,-0.0,0.0
ITGA3,COL4A4,0.03415842395283156,0.0,-0.03415842395283156
ITGA3,TRAF5,-0.0,-0.0,0.0
ITGA3,GSK3B,-0.0,-0.0,0.0
ITGA3,NCOA1,0.0,-0.0,-0.0
ITGA3,MECOM,0.0,0.0,0.0
ITGA3,WNT11,0.0,0.0,0.0
ITGA3,MGST2,0.0,0.0,0.0
ITGA3,BAX,-0.0,0.0,0.0
ITGA3,MMP2,-0.0,0.0,0.0
ITGA3,GNAS,0.0,0.0,0.0
ITGA3,GNA11,0.06894237069331462,0.017138032764540352,-0.051804337928774265
ITGA3,BIRC5,-0.0,-0.0,0.0
ITGA3,LAMB1,0.0,0.0,0.0
ITGA3,ITGA6,-0.0,-0.0,0.0
ITGA3,FH,-0.0,-0.0,0.0
ITGA3,TGFB2,0.0,0.0,0.0
ITGA3,MSH2,-0.0,-0.0033773905349691563,-0.0033773905349691563
ITGA3,HSP90AB1,-0.0,-0.0,0.0
ITGA3,JAK2,0.0,0.0,0.0
ITGA3,ABL1,0.0,0.0,0.0
ITGA3,MAPK1,0.0,0.015602566442087384,0.015602566442087384
ITGA3,HMOX1,0.0,0.0,0.0
ITGA3,RBX1,-0.0,-0.0,0.0
ITGA3,EP300,-0.0,-0.05350006066157103,-0.05350006066157103
ITGA3,SOS2,0.0,0.0,0.0
ITGA3,HIF1A,-0.0,-0.0,0.0
ITGA3,RPS6KA5,0.0,-0.0,-0.0
ITGA3,NFKBIA,0.0,0.0,0.0
ITGA3,MMP9,0.0,0.0,0.0
ITGA3,STK4,-0.0,0.0,0.0
ITGA3,PLCB4,0.0,0.0,0.0
ITGA3,JAG1,-0.0,-0.0,0.0
ITGA3,LAMA1,-0.0,-0.0,0.0
ITGA3,XIAP,-0.0,-0.0,0.0
ITGA3,MAPK3,0.05079751131880257,0.0,-0.05079751131880257
ITGA3,AXIN1,-0.0,-0.0,0.0
ITGA3,ELOB,-0.0,-0.0,0.0
ITGA3,IKBKB,0.0,0.0,0.0
ITGA3,TGFB1,0.0,0.0,0.0
ITGA3,JAK3,-0.0,-0.0,0.0
ITGA3,CDK6,-0.0,-0.0,0.0
ITGA3,MET,-0.0,0.0,0.0
ITGA3,WNT2,0.0,0.0,0.0
ITGA3,GLI3,-0.0,0.0,0.0
ITGA3,DVL1,0.0,0.03666779124312216,0.03666779124312216
ITGA3,CXCL12,0.0,0.0,0.0
ITGA3,MAPK8,-0.0,-0.0,0.0
ITGA3,SUFU,0.0,0.0,0.0
ITGA3,CCDC6,-0.0,-0.0,0.0
ITGA3,CUL2,-0.0,-0.0,0.0
ITGA3,RPS6KB1,-0.0,-0.0,0.0
ITGA3,NFKB1,0.0,0.0,0.0
ITGA3,MAPK10,0.0,0.0,0.0
ITGA3,ZBTB16,0.02772497225185204,0.0,-0.02772497225185204
ITGA3,CCND1,0.0,0.0,0.0
ITGA3,BIRC2,-0.0,0.0,0.0
ITGA3,CBL,0.0,0.0,0.0
ITGA3,CDKN1B,0.0,0.0,0.0
ITGA3,E2F3,-0.0,-0.0,0.0
ITGA3,VEGFA,-0.0,-0.0,0.0
ITGA3,LAMA4,0.0,0.04267659009445585,0.04267659009445585
ITGA3,MSH3,-0.0,-0.0,0.0
ITGA3,SKP1,0.0,0.0,0.0
ITGA3,FGF1,0.0,0.0,0.0
ITGA3,PDGFRB,0.0,0.0,0.0
ITGA3,KNG1,0.0,0.0,0.0
ITGA3,WNT5A,-0.0,-0.0,0.0
ITGA3,HES1,-0.0,-0.0,0.0
ITGA3,GNAI2,0.0,0.0,0.0
ITGA3,TFG,-0.0,0.0,0.0
ITGA3,GNB4,0.0,0.0,0.0
ITGA3,FN1,0.0,0.0,0.0
ITGA3,STAT1,-0.0,-0.0,0.0
ITGA3,SOS1,-0.0,-0.0,0.0
ITGA3,MSH6,-0.0,-0.016991142207466475,-0.016991142207466475
ITGA3,HDAC1,-0.0,-0.022034389604694175,-0.022034389604694175
ITGA3,ZBTB17,-0.0,-0.0,0.0
ITGA3,SLC2A1,-0.0,-0.0,0.0
ITGA3,TGFB3,-0.0,-0.0,0.0
ITGA3,GNA13,0.0,0.0,0.0
ITGA3,APAF1,0.0,0.0,0.0
ITGA3,ADCY7,0.0,0.0,0.0
ITGA3,PIK3CA,-0.0,-0.0,0.0
ITGA3,CXCR4,-0.0,-0.0,0.0
ITGA3,POLK,0.0,0.0,0.0
ITGA3,CDK2,-0.0,-0.0,0.0
ITGA3,CKS2,-0.0,-0.0,0.0
ITGA3,NCOA3,-0.0,-0.0,0.0
ITGA3,CDKN1A,-0.0,0.0,0.0
ITGA3,BMP2,0.0,0.0,0.0
ITGA3,MAX,-0.0,-0.0,0.0
ITGA3,STAT5A,0.0,0.0,0.0
ITGA3,ELK1,-0.0,-0.0,0.0
ITGA3,MAP2K2,-0.0,-0.0,0.0
ITGA3,TRAF2,-0.0,-0.0,0.0
ITGA3,GNG11,0.08598045438081449,0.0,-0.08598045438081449
ITGA3,GNAI1,0.0,0.0,0.0
ITGA3,RAC2,-0.0,0.0,0.0
ITGA3,PLD2,0.0,0.0,0.0
ITGA3,LAMA5,0.0,0.05650687053369692,0.05650687053369692
ITGA3,TRAF3,-0.0,-0.0,0.0
ITGA3,IL13RA1,0.0,0.0,0.0
ITGA3,RARA,0.0,0.0,0.0
ITGA3,RAF1,0.0,0.0,0.0
ITGA3,ARHGEF11,0.0,0.0,0.0
ITGA3,CASP9,0.0,0.0,0.0
ITGA3,GSTT2B,0.0,0.0,0.0
ITGA3,GSTM1,0.0,-0.0,-0.0
ITGA3,GSTM5,0.0,0.0,0.0
ITGA3,GSTM3,0.0,-0.0,-0.0
ITGA3,WNT2B,0.0,-0.0,-0.0
ITGA3,ROCK2,0.0,0.0,0.0
ITGA3,IL6ST,0.026631518500128418,0.05737881530741776,0.03074729680728934
ITGA3,DDB2,-0.0,-0.0,0.0
ITGA3,PDGFRA,0.0,0.0,0.0
ITGA3,COL4A2,0.006810639500742185,0.0,-0.006810639500742185
ITGA3,ETS1,0.0,0.0,0.0
ITGA3,APC,0.0,0.0,0.0
ITGA3,CDK4,-0.0,-0.0,0.0
ITGA3,AGT,0.0,0.045840950535554016,0.045840950535554016
ITGA3,EGLN1,-0.0035109926336892986,-0.0,0.0035109926336892986
ITGA3,LAMC1,0.0,0.0,0.0
ITGA3,RAC1,0.0,0.0,0.0
ITGA3,PLCB2,0.0,0.0,0.0
ITGA3,ADCY3,-0.0,-0.0,0.0
ITGA3,STAT4,0.0,0.0,0.0
ITGA3,ITGAV,-0.0,-0.0,0.0
ITGA3,FGF2,0.0,0.0,0.0
ITGA3,LEF1,-0.0,-0.0,0.0
ITGA3,BRCA2,0.0,0.0,0.0
ITGA3,RB1,-0.0,-0.0,0.0
ITGA3,IGF1R,-0.0,-0.0,0.0
ITGA3,PML,-0.0,0.0,0.0
ITGA3,TP53,-0.0,-0.0,0.0
ITGA3,SMAD4,0.0,0.0,0.0
ITGA3,AKT1,0.0,0.0,0.0
ITGA3,PRKACB,0.0,0.0,0.0
ITGA3,MGST3,0.0,0.0,0.0
ITGA3,TPM3,0.0,0.0,0.0
ITGA3,EML4,-0.0,-0.0,0.0
ITGA3,RALB,0.0,0.0,0.0
ITGA3,CAMK2D,0.0,0.0,0.0
ITGA3,CCNA2,-0.0,-0.0,0.0
ITGA3,SKP2,-0.0,-0.0,0.0
ITGA3,PIK3R1,0.0,0.0,0.0
ITGA3,GNA12,0.0,0.0,0.0
ITGA3,EGFR,-0.0,-0.0,0.0
ITGA3,CDKN2B,0.0,0.0,0.0
ITGA3,CDKN2A,-0.0,-0.0,0.0
ITGA3,NOTCH1,0.0,0.0,0.0
ITGA3,CAMK2G,0.0,0.0,0.0
ITGA3,GSTO1,0.0,0.0,0.0
ITGA3,PLCB3,0.0,0.0,0.0
ITGA3,ITGB1,0.0,0.1493500217014798,0.1493500217014798
ITGA3,VEGFC,0.0,0.0,0.0
ITGA3,FOXO1,0.0,0.0,0.0
ITGA3,BCL2L11,-0.0,-0.0,0.0
ITGA3,PRKCA,0.0,0.0,0.0
ITGA3,ELOC,-0.0,-0.0,0.0
ITGA3,FZD7,-0.0,-0.0,0.0
ITGA3,GNAQ,0.09182773216666108,0.0,-0.09182773216666108
ITGA3,FZD1,-0.0,-0.0,0.0
ITGA3,KIT,0.0,0.0,0.0
ITGA3,APPL1,0.001962527112061963,0.0,-0.001962527112061963
ITGA3,BRAF,0.0,-0.0,-0.0
ITGA3,RUNX1,-0.0,-0.0,0.0
ITGA3,CTBP1,0.0,0.0,0.0
ITGA3,DVL3,-0.0,-0.0,0.0
ITGA3,ADCY9,0.0,0.0,0.0
ITGA3,JAK1,0.004377638483360004,0.007540504091609754,0.00316286560824975
ITGA3,TGFBR2,0.045048887053732584,0.03190735547395061,-0.01314153157978197
ITGA3,ITGA2,-0.0,-0.0,0.0
ITGA3,CASP3,-0.017273827755165543,-0.0,0.017273827755165543
ITGA3,FZD6,-0.0,-0.0,0.0
ITGA3,VEGFD,0.010717387102878768,0.0,-0.010717387102878768
ITGA3,CASP7,-0.0,0.0,0.0
ITGA3,PRKCB,0.0,0.0,0.0
ITGA3,HSP90B1,-0.037300512304849785,-0.0,0.037300512304849785
ITGA3,KIF7,-0.0,-0.0,0.0
ITGA3,STAT6,0.0,0.0,0.0
ITGA3,SMAD3,-0.0,0.0,0.0
ITGA3,CRK,0.0,0.0,0.0
ITGA3,DAPK3,0.0,0.0,0.0
ITGA3,CTNNB1,0.0,0.0,0.0
ITGA3,FADD,-0.0,-0.0,0.0
ITGA3,STAT3,-0.0,-0.0,0.0
ITGA3,IL7R,0.0,0.0,0.0
ITGA3,GSTM4,-0.0,-0.0,0.0
ITGA3,COL4A3,0.0,0.0,0.0
ITGA3,MAP2K1,-0.0,0.0,0.0
ITGA3,PTK2,0.0,0.0,0.0
ITGA3,RAC3,-0.0,-0.0,0.0
ITGA3,FOS,0.0,0.0,0.0
